ABICode,ProductClass,Manufacturer,Model,Trim,FullDescription,EngineCapacity,EngineSize,StartYear,EndYear,NumberOfDoors,BodyShape,FuelType,Transmission,LiabilityCategory,LCVBody,GrossWeight,MaxValue,SecurityDeviceCategory,GreyImport,LiabilitySubCategory,Status,EffectiveDate,BodyStyle,EngineDescription,ShortDescription,SequenceNumber
80580042,BI,Ktm,Duke 620E,On/off Road,Ktm                 Duke 620E                                On/off Road                    609CC Petrol,609CC,609,1998,2016,0,On/off Roa,Petrol,Manual,0,,0,0,,N,,,NULL,On/off Road,609CC Petrol,Ktm                 Duke 620E,0
80580043,BI,Ktm,LC4 640 E,On/off Road,Ktm                 LC4 640 E                                On/off Road                    625CC Petrol,625CC,625,1998,2016,0,On/off Roa,Petrol,Manual,0,,0,0,,N,,,NULL,On/off Road,625CC Petrol,Ktm                 LC4 640 E,0
80580044,BI,Ktm,Duke 125,On/off Road,Ktm                 Duke 125                                 On/off Road                    124CC Petrol,124CC,124,1999,2016,0,On/off Roa,Petrol,Manual,0,,0,0,,N,,,NULL,On/off Road,124CC Petrol,Ktm                 Duke 125,0
80580045,BI,Ktm,400 Sxc,On/off Road,Ktm                 400 Sxc                                  On/off Road                    398CC Petrol,398CC,398,1999,2016,0,On/off Roa,Petrol,Manual,0,,0,0,,N,,,NULL,On/off Road,398CC Petrol,Ktm                 400 Sxc,0
80580046,BI,Ktm,540 Sxc,On/off Road,Ktm                 540 Sxc                                  On/off Road                    538CC Petrol,538CC,538,1999,2016,0,On/off Roa,Petrol,Manual,0,,0,0,,N,,,NULL,On/off Road,538CC Petrol,Ktm                 540 Sxc,0
80580047,BI,Ktm,Duke Ii,On/off Road,Ktm                 Duke Ii                                  On/off Road                    640CC Petrol,640CC,640,1999,2016,0,On/off Roa,Petrol,Manual,0,,0,0,,N,,,NULL,On/off Road,640CC Petrol,Ktm                 Duke Ii,0
80580048,BI,Ktm,LC4 620 Adventure,On/off Road,Ktm                 LC4 620 Adventure                        On/off Road                    609CC Petrol,609CC,609,1997,2016,0,On/off Roa,Petrol,Manual,0,,0,0,,N,,,NULL,On/off Road,609CC Petrol,Ktm                 LC4 620 Adventure,0
80580049,BI,Ktm,200 Exc,On/off Road,Ktm                 200 Exc                                  On/off Road                    193CC Petrol,193CC,193,1999,2016,0,On/off Roa,Petrol,Manual,0,,0,0,,N,,,NULL,On/off Road,193CC Petrol,Ktm                 200 Exc,0
80580050,BI,Ktm,520 Sx,On/off Road,Ktm                 520 Sx                                   On/off Road                    520CC Petrol,520CC,520,1999,2016,0,On/off Roa,Petrol,Manual,0,,0,0,,N,,,NULL,On/off Road,520CC Petrol,Ktm                 520 Sx,0
80580051,BI,Ktm,520 Exc,On/off Road,Ktm                 520 Exc                                  On/off Road                    520CC Petrol,520CC,520,1999,2016,0,On/off Roa,Petrol,Manual,0,,0,0,,N,,,NULL,On/off Road,520CC Petrol,Ktm                 520 Exc,0
80580052,BI,Ktm,200 Egs,On/off Road,Ktm                 200 Egs                                  On/off Road                    193CC Petrol,193CC,193,2000,2016,0,On/off Roa,Petrol,Manual,0,,0,0,,N,,,NULL,On/off Road,193CC Petrol,Ktm                 200 Egs,0
80580053,BI,Ktm,125 Sm,On/off Road,Ktm                 125 Sm                                   On/off Road                    124CC Petrol,124CC,124,2000,2016,0,On/off Roa,Petrol,Manual,0,,0,0,,N,,,NULL,On/off Road,124CC Petrol,Ktm                 125 Sm,0
80580054,BI,Ktm,640 Supermoto,On/off Road,Ktm                 640 Supermoto                            On/off Road                    625CC Petrol,625CC,625,2000,2016,0,On/off Roa,Petrol,Manual,0,,0,0,,N,,,NULL,On/off Road,625CC Petrol,Ktm                 640 Supermoto,0
80580055,BI,Ktm,625 Sc Supermoto,On/off Road,Ktm                 625 Sc Supermoto                         On/off Road                    625CC Petrol,625CC,625,2001,2016,0,On/off Roa,Petrol,Manual,0,,0,0,,N,,,NULL,On/off Road,625CC Petrol,Ktm                 625 Sc Supermoto,0
80580056,BI,Ktm,950 Rally,On/off Road,Ktm                 950 Rally                                On/off Road                    942CC Petrol,942CC,942,2001,2016,0,On/off Roa,Petrol,Manual,0,,0,0,,N,,,NULL,On/off Road,942CC Petrol,Ktm                 950 Rally,0
80580057,BI,Ktm,660 Supermoto Replica,On/off Road,Ktm                 660 Supermoto Replica                    On/off Road                    660CC Petrol,660CC,660,2001,2001,0,On/off Roa,Petrol,Manual,0,,0,0,,N,,,NULL,On/off Road,660CC Petrol,Ktm                 660 Supermoto Replica,0
80580058,BI,Ktm,200 Exc Gs,Enduro,Ktm                 200 Exc Gs                               Enduro                         193CC Petrol,193CC,193,2001,2016,0,Enduro,Petrol,Manual,0,,0,0,,N,,,NULL,Enduro,193CC Petrol,Ktm                 200 Exc Gs,0
80580059,BI,Ktm,525 Exc Racing,On/off Road,Ktm                 525 Exc Racing                           On/off Road                    525CC Petrol,525CC,525,2001,2016,0,On/off Roa,Petrol,Manual,0,,0,0,,N,,,NULL,On/off Road,525CC Petrol,Ktm                 525 Exc Racing,0
80580060,BI,Ktm,250 Exc Racing,On/off Road,Ktm                 250 Exc Racing                           On/off Road                    250CC Petrol,250CC,250,2001,2016,0,On/off Roa,Petrol,Manual,0,,0,0,,N,,,NULL,On/off Road,250CC Petrol,Ktm                 250 Exc Racing,0
